Age,Education_Level,Years_of_Experience,Programming_Languages_Proficiency,Web_Development_Proficiency,Mobile_Development_Proficiency,Data_Science_Proficiency,DevOps_Proficiency,Cybersecurity_Proficiency,AI_ML_Proficiency,Game_Development_Proficiency,Database_Proficiency,API_Proficiency,Full_Stack_Proficiency,Problem_Solving_Skills,Communication_Skills,Time_Management_Skills,Collaboration_Skills,UI_UX_Proficiency,Graphic_Design_Proficiency,Prototyping_Wireframing_Skills,Web_Security_Knowledge,Performance_Optimization_Skills,SEO_Knowledge,Testing_Debugging_Skills,Staying_Updated_Skills,Flexibility,Preferred_work_environment,Career_goal,Preferred_technology_stack,Predicted_career_path
25,Bachelor's Degree,6,5,5,3,10,1,1,10,4,5,2,2,6,1,7,8,5,7,6,2,6,3,5,1,7,Freelance,Project Management,Python,AI/ML
28,Ph.D.,4,5,2,1,4,7,9,1,3,4,3,5,4,8,2,5,5,9,2,6,3,6,2,6,5,Remote,Project Management,CCNP,Network Administration
23,Master's Degree,10,9,8,8,1,2,3,3,2,9,6,8,2,9,10,7,9,5,9,6,9,5,2,2,5,Freelance,Specialized Technical Expert,Ruby on Rails,Web Development
28,Master's Degree,10,5,1,2,1,4,4,4,4,5,4,1,4,7,8,6,3,9,1,3,4,1,9,7,3,Startup,Technical Leadership,MS Word,Technical Writing
29,Ph.D.,7,8,2,3,2,5,10,5,5,2,5,4,5,1,9,8,6,6,1,3,1,2,2,4,7,Startup,Project Management,Security Onion,Cybersecurity
30,Master's Degree,3,5,1,5,3,2,1,4,1,4,2,5,10,3,7,8,1,3,2,3,3,9,4,5,1,Startup,Entrepreneur,Adobe FrameMaker,Technical Writing
23,Associate Degree,9,9,3,1,4,5,8,4,2,3,4,4,10,6,3,1,2,1,10,6,7,2,9,9,9,Remote,Technical Leadership,Linux,IT Support
32,Ph.D.,8,10,4,4,5,2,9,3,1,1,3,1,1,4,10,9,5,1,8,10,1,4,6,7,9,Corporate,Specialized Technical Expert,Active Directory,IT Support
24,Associate Degree,9,8,2,5,5,9,9,4,2,4,2,5,10,1,1,4,1,9,4,8,2,7,8,6,8,Remote,Entrepreneur,CCNA,Network Administration
23,Ph.D.,6,9,1,3,8,5,2,8,2,6,8,1,9,7,10,5,8,5,8,2,1,2,2,10,3,Corporate,Specialized Technical Expert,SQL,Data Science
35,Bachelor's Degree,8,7,4,5,7,2,2,9,3,6,9,3,6,8,4,4,4,8,3,10,6,1,2,5,6,Freelance,Project Management,PyTorch,Data Science
30,Ph.D.,7,8,5,5,5,5,3,4,8,5,4,4,3,9,7,3,6,4,10,4,3,3,1,8,3,Freelance,Entrepreneur,Unity,Game Development
28,Bachelor's Degree,3,7,5,5,4,8,3,2,2,5,9,5,1,4,9,2,6,6,10,2,6,6,8,8,1,Freelance,Technical Leadership,Jenkins,DevOps
26,Ph.D.,8,10,5,4,1,2,3,1,8,1,3,1,3,4,1,2,1,10,4,10,9,6,3,1,1,Corporate,Specialized Technical Expert,Unreal Engine,Game Development
22,Associate Degree,4,5,8,8,1,4,5,5,5,6,6,9,10,10,1,1,6,8,3,6,3,9,7,7,3,Corporate,Entrepreneur,React Native,Mobile Development
22,Master's Degree,10,9,9,10,5,4,4,5,2,9,9,7,7,5,9,1,5,2,1,4,10,1,1,4,2,Remote,Project Management,Flutter,Mobile Development
24,Ph.D.,3,5,1,3,2,2,8,1,1,5,2,4,6,3,7,1,4,5,3,5,1,9,10,10,2,Remote,Entrepreneur,Troubleshooting,IT Support
25,Master's Degree,7,6,1,5,4,4,9,1,5,4,3,1,4,6,5,2,4,10,5,9,6,10,9,5,8,Corporate,Entrepreneur,Security Onion,Cybersecurity
29,Master's Degree,9,9,2,4,2,4,8,3,3,1,4,4,6,5,3,4,7,6,7,8,2,10,7,1,9,Corporate,Specialized Technical Expert,Snort,Cybersecurity
29,Associate Degree,3,7,8,9,4,5,3,4,1,5,5,10,9,3,9,10,10,8,8,7,3,2,5,1,4,Corporate,Specialized Technical Expert,Swift,Mobile Development
31,Master's Degree,6,9,4,3,10,3,4,8,3,6,5,4,10,4,9,3,2,4,4,3,6,9,8,6,6,Remote,Project Management,SQL,Data Science
34,Master's Degree,6,8,2,2,5,8,5,2,3,5,5,5,8,4,4,9,7,3,7,6,8,8,8,7,7,Freelance,Technical Leadership,Kubernetes,DevOps
33,Bachelor's Degree,3,9,4,3,7,1,4,9,2,9,8,5,9,10,8,9,8,7,4,4,10,9,6,1,9,Freelance,Specialized Technical Expert,PyTorch,Data Science
23,Bachelor's Degree,9,7,3,5,8,4,4,9,1,2,1,4,8,7,4,8,5,2,3,7,7,2,3,1,4,Startup,Project Management,Python,AI/ML
35,Associate Degree,10,5,1,5,10,3,4,7,2,9,9,4,8,1,7,2,8,5,10,3,9,2,7,1,9,Remote,Entrepreneur,"Python (NumPy, Pandas, SciPy)",Data Science
33,High School,4,9,5,5,2,1,8,2,4,5,5,4,1,2,2,9,4,4,9,9,2,8,4,4,2,Corporate,Entrepreneur,Troubleshooting,IT Support
30,Ph.D.,8,6,10,7,3,2,4,4,3,9,8,10,1,5,5,3,2,6,2,1,8,3,10,3,10,Startup,Specialized Technical Expert,React Native,Mobile Development
35,Associate Degree,5,8,7,8,1,3,5,2,1,7,9,7,2,10,1,8,4,7,10,2,4,4,3,3,9,Freelance,Project Management,React Native,Mobile Development
26,Master's Degree,4,5,2,4,4,3,5,1,2,5,1,1,2,2,9,6,6,1,4,8,9,2,3,1,2,Corporate,Specialized Technical Expert,Adobe FrameMaker,Technical Writing
29,Associate Degree,6,5,2,5,7,5,4,10,5,8,6,5,3,5,4,10,4,8,4,8,4,2,3,1,1,Remote,Project Management,Scikit-learn,Data Science
27,Bachelor's Degree,6,5,1,4,2,10,2,2,3,8,6,4,3,7,6,10,2,8,6,10,9,6,3,7,6,Corporate,Project Management,Azure,DevOps
25,Bachelor's Degree,5,6,3,5,4,5,10,5,5,4,3,4,5,2,4,8,8,4,5,3,10,8,9,6,2,Remote,Specialized Technical Expert,Wireshark,Cybersecurity
26,Bachelor's Degree,6,8,5,4,7,2,3,10,5,4,5,5,1,5,2,4,3,9,2,3,10,9,7,10,8,Remote,Technical Leadership,TensorFlow,AI/ML
25,Bachelor's Degree,2,5,1,1,8,2,4,7,2,8,6,5,8,2,8,5,4,3,8,10,3,9,6,2,5,Freelance,Project Management,"Python (NumPy, Pandas, SciPy)",Data Science
29,Bachelor's Degree,5,7,9,8,1,5,1,1,2,7,8,8,5,10,5,4,8,4,9,1,10,6,10,5,6,Remote,Specialized Technical Expert,React Native,Mobile Development
22,High School,9,5,7,10,5,2,5,4,4,8,7,8,10,1,5,7,6,1,8,7,9,4,8,2,6,Startup,Technical Leadership,Flutter,Mobile Development
28,Associate Degree,5,6,10,8,4,4,5,1,3,8,9,9,2,1,6,5,9,4,4,3,8,3,7,10,1,Freelance,Technical Leadership,Java (Android),Mobile Development
27,Ph.D.,8,7,3,4,3,5,5,1,2,1,5,2,6,6,1,8,7,6,5,5,3,9,7,1,7,Corporate,Technical Leadership,Markdown,Technical Writing
34,High School,5,6,1,5,5,4,8,5,4,4,3,5,10,1,2,3,9,7,1,4,10,9,8,9,9,Remote,Specialized Technical Expert,Windows Server,IT Support
32,Bachelor's Degree,4,10,5,5,2,8,7,5,5,1,2,5,5,1,5,8,5,9,6,3,10,6,8,9,8,Freelance,Entrepreneur,Network Security,Network Administration
24,High School,9,9,1,4,1,7,5,3,3,5,9,4,4,5,3,5,7,10,4,6,1,5,8,6,6,Startup,Project Management,Docker,DevOps
22,Associate Degree,7,6,3,2,5,4,5,2,10,4,5,2,8,3,6,10,6,3,7,5,6,5,9,5,3,Remote,Project Management,Godot Engine,Game Development
25,Associate Degree,10,8,2,2,1,3,2,4,4,5,5,5,8,6,9,2,7,4,3,1,7,4,9,9,3,Freelance,Project Management,Markdown,Technical Writing
22,Ph.D.,5,9,3,4,5,2,7,2,1,3,2,2,5,10,10,10,8,2,6,10,7,7,9,9,9,Corporate,Technical Leadership,Troubleshooting,IT Support
34,Associate Degree,4,7,2,2,4,3,3,5,9,4,5,1,3,2,1,5,8,2,6,4,8,8,10,4,5,Corporate,Project Management,Godot Engine,Game Development
23,Associate Degree,6,10,4,2,2,7,4,4,1,5,5,2,8,4,9,9,8,8,8,2,10,9,7,2,9,Remote,Project Management,Google Cloud,DevOps
32,Ph.D.,7,8,4,5,9,4,2,10,3,6,8,2,6,2,4,9,3,10,8,7,10,8,2,2,5,Corporate,Entrepreneur,"Python (NumPy, Pandas, SciPy)",Data Science
30,Bachelor's Degree,8,10,7,9,1,5,3,4,2,5,7,7,10,2,6,8,3,4,7,4,7,2,9,10,6,Remote,Technical Leadership,Java (Android),Mobile Development
25,Associate Degree,3,9,2,3,3,5,10,1,1,3,1,3,8,2,8,6,2,8,3,2,5,10,9,1,6,Remote,Specialized Technical Expert,Active Directory,IT Support
33,Master's Degree,3,8,2,4,8,2,3,10,3,6,6,4,9,9,2,9,1,2,6,1,9,2,1,6,2,Startup,Entrepreneur,Scikit-learn,Data Science
28,Bachelor's Degree,8,10,3,2,8,5,5,10,1,9,8,1,7,9,7,9,4,1,10,3,10,6,10,6,4,Startup,Specialized Technical Expert,TensorFlow,Data Science
23,Associate Degree,10,5,2,4,4,3,8,3,1,5,5,5,1,1,4,10,5,7,6,5,2,9,6,10,8,Startup,Technical Leadership,Active Directory,IT Support
33,Associate Degree,7,7,5,2,2,7,1,2,1,6,9,5,5,2,4,9,1,1,1,7,2,10,6,9,3,Remote,Entrepreneur,Kubernetes,DevOps
30,Associate Degree,9,9,3,3,5,10,8,1,4,3,5,3,8,3,2,10,2,6,5,3,2,6,5,3,8,Remote,Technical Leadership,CCNP,Network Administration
34,Associate Degree,10,6,3,3,4,3,8,1,4,4,4,1,10,2,8,9,2,10,7,7,10,7,10,1,7,Startup,Technical Leadership,Metasploit,Cybersecurity
29,High School,2,8,5,3,4,9,5,2,2,5,7,4,6,4,10,1,9,10,7,5,2,4,9,8,10,Startup,Project Management,Ansible,DevOps
34,High School,4,5,2,3,3,3,2,1,5,1,1,4,4,9,4,8,6,1,4,5,9,5,7,9,10,Startup,Technical Leadership,Adobe FrameMaker,Technical Writing
34,High School,4,10,2,5,9,3,3,9,2,5,3,1,5,1,7,2,9,10,2,2,4,6,1,4,5,Startup,Specialized Technical Expert,TensorFlow,AI/ML
29,Bachelor's Degree,7,9,3,2,7,2,1,7,5,4,4,4,6,6,7,8,9,9,9,3,6,9,5,3,6,Freelance,Technical Leadership,Scikit-learn,AI/ML
31,Master's Degree,9,10,5,4,5,7,9,5,1,5,2,4,5,1,4,5,5,2,2,2,7,5,10,6,6,Corporate,Technical Leadership,CCNP,Network Administration
30,High School,9,5,3,2,10,1,1,9,5,4,4,1,7,7,7,7,7,7,1,9,2,6,9,4,10,Freelance,Specialized Technical Expert,PyTorch,AI/ML
27,High School,3,5,3,2,1,8,2,1,3,6,8,3,4,4,4,2,4,9,4,10,3,8,3,10,5,Startup,Technical Leadership,Docker,DevOps
25,Bachelor's Degree,6,8,10,7,4,5,2,3,3,8,7,10,6,9,5,4,8,8,4,6,10,9,10,2,8,Startup,Project Management,React Native,Mobile Development
22,High School,7,9,5,5,10,1,4,7,4,6,9,1,6,4,9,3,3,9,6,2,9,2,2,2,2,Freelance,Entrepreneur,TensorFlow,Data Science
22,Associate Degree,10,5,1,1,5,3,5,2,3,5,1,3,8,8,2,1,9,9,4,4,7,4,5,9,7,Freelance,Technical Leadership,XML,Technical Writing
27,Ph.D.,3,10,3,3,1,4,2,4,7,4,1,1,5,10,8,9,9,9,8,8,7,3,2,4,10,Startup,Technical Leadership,CryEngine,Game Development
34,Ph.D.,3,5,4,3,4,5,10,4,5,4,4,2,1,8,4,10,1,4,2,7,9,7,7,8,7,Corporate,Technical Leadership,Active Directory,IT Support
30,High School,5,6,7,7,5,1,3,5,2,5,9,10,3,7,10,10,7,2,8,3,2,7,6,10,5,Startup,Technical Leadership,React Native,Web Development
33,Associate Degree,10,5,2,4,5,4,9,4,3,4,1,2,4,3,9,7,2,6,9,8,5,6,2,1,6,Startup,Specialized Technical Expert,Networking Basics,IT Support
23,Bachelor's Degree,5,5,1,1,5,2,9,1,1,1,2,4,3,6,2,2,6,5,7,2,8,1,7,9,3,Startup,Project Management,Troubleshooting,IT Support
25,Associate Degree,10,6,8,9,4,1,2,2,2,7,6,8,8,5,2,1,4,7,7,10,7,8,5,7,8,Remote,Technical Leadership,Swift,Mobile Development
26,Associate Degree,8,10,5,3,10,4,5,8,4,4,1,1,2,3,6,3,1,3,5,6,7,9,6,2,7,Corporate,Entrepreneur,Scikit-learn,AI/ML
23,Master's Degree,10,8,1,3,2,10,1,3,5,9,9,3,8,8,9,2,10,3,6,6,1,1,9,9,8,Corporate,Project Management,Ansible,DevOps
35,Associate Degree,9,6,4,3,5,1,10,5,3,1,1,3,2,8,9,10,6,6,9,4,8,9,9,10,9,Freelance,Project Management,Linux,IT Support
34,Ph.D.,10,7,8,10,2,3,5,1,3,7,5,9,9,2,3,8,3,4,10,3,1,8,3,2,10,Freelance,Technical Leadership,React Native,Mobile Development
29,Ph.D.,6,7,9,7,3,2,1,2,4,5,8,8,5,8,7,6,5,6,5,3,7,9,1,9,3,Remote,Entrepreneur,Flutter,Web Development
32,Bachelor's Degree,4,9,9,10,1,1,4,3,1,6,7,9,6,4,8,3,8,10,8,6,3,9,6,2,2,Freelance,Entrepreneur,Flutter,Mobile Development
33,Ph.D.,5,6,1,2,3,2,4,1,8,3,2,5,2,1,8,5,10,2,10,5,4,6,7,10,1,Corporate,Technical Leadership,Unreal Engine,Game Development
33,Bachelor's Degree,10,9,10,8,2,1,4,5,2,8,5,10,6,7,7,5,8,4,1,2,1,3,10,1,10,Corporate,Project Management,React Native,Mobile Development
32,Master's Degree,6,10,8,7,3,3,1,4,3,9,5,8,2,3,8,10,1,6,4,4,8,9,1,1,10,Remote,Technical Leadership,LAMP,Web Development
29,Bachelor's Degree,9,10,4,5,9,2,5,7,4,2,1,5,3,1,2,7,1,5,9,7,2,1,2,8,5,Freelance,Specialized Technical Expert,Python,AI/ML
28,High School,8,7,5,5,1,5,9,2,5,5,5,4,9,8,3,9,4,10,8,9,2,1,8,1,7,Corporate,Entrepreneur,Security Onion,Cybersecurity
27,Bachelor's Degree,6,6,8,9,1,1,4,5,4,9,7,10,4,9,7,3,7,9,7,5,7,5,1,4,3,Startup,Project Management,MERN,Web Development
23,High School,5,10,4,4,5,4,4,1,7,2,3,5,1,5,3,6,7,8,9,8,3,2,2,1,2,Remote,Entrepreneur,Godot Engine,Game Development
30,High School,9,8,5,1,9,1,4,9,3,4,3,4,2,4,7,4,8,3,1,10,9,4,10,10,7,Freelance,Specialized Technical Expert,PyTorch,AI/ML
27,Ph.D.,10,6,4,4,4,5,2,5,4,2,1,1,7,3,10,3,10,8,6,5,4,3,9,9,4,Freelance,Technical Leadership,XML,Technical Writing
23,Master's Degree,3,9,2,3,7,2,3,10,3,1,2,5,4,1,3,6,6,9,10,2,6,2,7,1,3,Corporate,Entrepreneur,Scikit-learn,AI/ML
24,Associate Degree,4,6,3,3,3,1,9,4,5,5,2,1,9,7,5,7,7,7,8,10,4,4,9,1,2,Freelance,Project Management,Troubleshooting,IT Support
34,Associate Degree,2,7,3,2,5,5,7,5,1,1,2,4,6,8,4,7,9,6,5,7,2,8,9,7,3,Freelance,Technical Leadership,Metasploit,Cybersecurity
29,Master's Degree,3,8,5,3,1,3,8,3,5,3,5,3,1,7,9,7,1,4,7,3,10,1,5,1,2,Corporate,Technical Leadership,Linux,IT Support
23,Associate Degree,2,7,3,1,3,4,7,4,2,3,4,5,9,6,4,8,8,8,6,9,10,6,10,2,8,Freelance,Technical Leadership,Metasploit,Cybersecurity
23,Bachelor's Degree,5,9,9,10,4,4,4,1,2,6,7,9,6,1,2,6,3,3,5,4,7,9,4,2,5,Corporate,Specialized Technical Expert,Swift,Mobile Development
32,High School,5,5,7,9,2,2,2,5,2,9,7,9,9,5,10,2,10,5,2,5,8,3,5,7,5,Startup,Project Management,React Native,Mobile Development
35,Associate Degree,9,7,2,1,9,2,5,10,3,1,4,5,1,4,6,5,1,10,9,2,1,2,2,1,5,Corporate,Technical Leadership,Scikit-learn,AI/ML
27,Associate Degree,8,9,3,5,5,5,3,2,3,4,1,4,9,7,5,7,7,2,8,5,8,3,3,8,7,Startup,Specialized Technical Expert,XML,Technical Writing
27,Master's Degree,3,10,4,1,7,2,5,8,2,9,9,3,3,10,10,6,6,5,2,1,5,9,2,5,6,Freelance,Project Management,R,Data Science
23,Bachelor's Degree,10,6,3,4,4,3,10,5,1,5,5,5,9,7,9,4,6,5,3,2,8,5,10,8,10,Remote,Project Management,Snort,Cybersecurity
25,Associate Degree,8,9,7,9,1,2,2,3,2,6,9,9,3,4,9,9,8,10,8,8,6,9,7,4,8,Remote,Project Management,MERN,Web Development
29,High School,2,6,3,1,7,3,5,7,3,8,8,3,9,10,7,3,2,10,6,5,3,6,7,9,8,Remote,Technical Leadership,"Python (NumPy, Pandas, SciPy)",Data Science
27,High School,5,6,5,4,5,2,8,5,4,2,5,1,10,2,9,4,2,8,9,2,2,8,7,9,9,Corporate,Technical Leadership,Windows Server,IT Support
33,Associate Degree,4,8,1,5,3,4,2,3,9,5,3,3,4,6,6,9,5,4,3,5,6,9,6,10,3,Startup,Technical Leadership,Unity,Game Development
34,Master's Degree,9,8,9,8,1,2,3,1,2,6,9,9,9,2,2,7,5,1,4,7,9,1,4,7,9,Startup,Specialized Technical Expert,React Native,Mobile Development
33,Master's Degree,9,5,2,5,3,2,4,1,10,5,3,3,2,1,5,9,8,6,2,6,5,10,8,1,10,Remote,Entrepreneur,Godot Engine,Game Development
26,Master's Degree,5,5,7,8,3,5,4,1,3,9,5,9,5,2,5,2,8,4,5,1,1,10,2,8,5,Corporate,Project Management,Flutter,Mobile Development
31,High School,10,7,5,1,9,4,5,10,2,8,6,3,5,4,7,9,8,7,1,9,2,9,7,5,8,Freelance,Project Management,SQL,Data Science
22,Ph.D.,5,7,7,7,1,4,1,1,2,7,5,7,3,10,9,4,1,9,9,1,3,5,10,3,8,Remote,Technical Leadership,React Native,Mobile Development
25,High School,8,9,4,5,4,4,5,3,1,2,1,2,4,10,5,9,6,6,7,8,10,3,7,10,7,Corporate,Technical Leadership,MadCap Flare,Technical Writing
33,Associate Degree,9,5,4,4,2,2,4,1,5,1,3,2,10,4,7,3,9,7,3,7,6,8,10,8,2,Freelance,Project Management,Adobe FrameMaker,Technical Writing
28,High School,8,9,2,1,2,10,5,4,5,5,7,5,6,8,10,4,1,1,4,4,10,9,7,9,3,Corporate,Project Management,Google Cloud,DevOps
27,Associate Degree,2,5,3,5,10,2,1,9,1,4,5,4,2,4,4,4,5,8,1,8,7,8,10,8,3,Remote,Specialized Technical Expert,PyTorch,AI/ML
34,Associate Degree,9,9,4,2,2,9,7,3,1,5,5,1,8,8,6,2,6,1,5,4,4,4,9,9,1,Freelance,Specialized Technical Expert,CCNP,Network Administration
30,Bachelor's Degree,3,10,10,8,3,1,2,4,5,9,9,10,8,2,9,8,8,8,7,2,10,8,8,3,2,Corporate,Specialized Technical Expert,Java (Android),Mobile Development
35,Ph.D.,3,8,5,5,5,1,10,4,2,1,5,1,8,5,1,9,8,1,7,8,4,6,5,1,10,Freelance,Technical Leadership,Linux,IT Support
33,Associate Degree,4,5,1,2,4,9,4,4,3,7,6,2,5,6,4,10,10,7,2,9,1,2,4,7,8,Corporate,Technical Leadership,Jenkins,DevOps
27,Associate Degree,10,5,4,5,5,3,5,5,5,4,3,5,5,4,1,7,6,6,7,7,4,9,10,4,6,Startup,Project Management,Markdown,Technical Writing
28,Associate Degree,10,7,4,5,8,4,3,7,2,9,5,1,7,9,4,3,1,6,8,8,3,1,10,1,6,Remote,Entrepreneur,"Python (NumPy, Pandas, SciPy)",Data Science
33,Ph.D.,7,7,8,10,2,5,3,3,3,9,6,8,4,9,9,3,2,6,7,5,1,9,10,4,5,Startup,Specialized Technical Expert,MERN,Web Development
22,Associate Degree,7,8,3,4,1,5,1,3,8,2,4,3,2,9,10,2,3,6,3,10,7,7,9,3,6,Corporate,Entrepreneur,Lumberyard,Game Development
24,Master's Degree,8,6,1,1,2,9,5,4,5,9,9,5,7,8,8,4,5,9,7,6,5,2,1,2,3,Startup,Project Management,Ansible,DevOps
31,High School,5,9,3,1,2,5,10,4,5,5,4,3,10,8,2,2,5,2,4,3,5,10,7,8,2,Corporate,Specialized Technical Expert,Active Directory,IT Support
34,Ph.D.,9,9,3,3,10,3,1,10,2,3,1,5,9,9,1,8,3,4,6,9,3,5,7,2,9,Freelance,Specialized Technical Expert,Scikit-learn,AI/ML
24,High School,10,9,7,7,1,1,4,2,4,5,7,10,10,8,1,8,6,9,10,5,3,5,6,7,1,Remote,Project Management,Swift,Mobile Development
29,Associate Degree,3,7,3,3,1,7,8,5,5,1,5,4,6,7,5,5,3,3,5,5,3,10,8,4,1,Corporate,Technical Leadership,CCNP,Network Administration
34,Ph.D.,6,5,5,1,8,1,2,10,3,8,9,1,8,6,2,6,1,5,7,1,9,10,3,5,8,Corporate,Project Management,TensorFlow,Data Science
27,High School,3,5,5,5,4,4,9,1,1,2,1,3,2,4,7,9,3,7,5,7,2,1,10,1,7,Corporate,Specialized Technical Expert,Metasploit,Cybersecurity
28,Associate Degree,3,7,1,3,2,1,7,5,4,1,1,2,6,4,6,5,5,9,7,10,8,10,6,2,6,Freelance,Entrepreneur,Linux,IT Support
33,Master's Degree,5,10,7,8,3,4,1,3,3,8,5,10,4,1,6,5,9,3,9,8,2,7,2,4,1,Corporate,Technical Leadership,React Native,Mobile Development
35,Associate Degree,9,9,7,10,4,2,1,1,2,9,8,9,9,10,4,1,6,1,4,1,7,4,10,9,6,Startup,Specialized Technical Expert,Swift,Mobile Development
27,High School,5,6,5,3,5,1,5,2,7,1,2,5,7,3,3,6,4,6,5,2,2,10,1,2,4,Startup,Entrepreneur,Unity,Game Development
23,Associate Degree,5,8,5,4,3,3,3,4,7,5,4,2,9,3,6,1,10,5,1,9,3,6,7,8,8,Freelance,Technical Leadership,CryEngine,Game Development
27,Master's Degree,3,6,2,5,3,3,2,4,9,1,2,2,3,3,4,5,1,1,3,9,3,6,5,2,6,Freelance,Technical Leadership,Unity,Game Development
22,Associate Degree,7,8,8,9,4,3,2,4,1,5,9,8,4,2,2,7,6,5,3,3,7,7,10,1,3,Corporate,Specialized Technical Expert,JAMstack,Web Development
29,High School,4,5,4,5,7,5,4,8,3,5,2,2,6,7,7,9,7,5,8,5,10,6,1,5,3,Startup,Entrepreneur,Python,AI/ML
26,High School,10,10,1,5,4,4,4,4,10,3,2,1,10,1,3,8,1,7,4,2,1,2,6,7,7,Freelance,Specialized Technical Expert,Unity,Game Development
34,Master's Degree,7,6,9,8,4,2,3,2,5,7,7,8,4,9,7,1,8,6,7,1,3,8,7,8,2,Freelance,Entrepreneur,Swift,Mobile Development
22,Ph.D.,10,5,10,10,5,2,1,5,1,9,8,10,1,10,7,10,7,2,9,4,1,9,6,9,7,Startup,Project Management,React Native,Web Development
34,Associate Degree,7,6,1,1,7,4,1,8,3,7,8,3,9,6,10,2,2,8,2,5,10,1,10,7,6,Corporate,Technical Leadership,SQL,Data Science
23,Associate Degree,3,5,4,3,4,10,10,3,1,1,5,1,10,9,2,8,1,9,10,10,2,10,7,2,5,Remote,Project Management,Network Security,Network Administration
32,High School,9,7,3,3,4,3,1,3,4,4,4,4,5,2,2,4,10,8,7,7,4,2,4,6,4,Corporate,Specialized Technical Expert,Markdown,Technical Writing
23,High School,9,7,5,5,3,7,8,1,3,1,1,1,10,8,9,7,1,3,3,8,10,3,5,3,6,Corporate,Specialized Technical Expert,Juniper,Network Administration
29,Associate Degree,9,9,2,5,5,10,3,3,2,7,8,3,9,10,5,10,8,1,2,8,3,2,6,6,2,Freelance,Project Management,Jenkins,DevOps
25,Master's Degree,8,7,3,2,9,1,3,7,2,4,4,5,5,8,1,6,2,1,4,1,8,8,9,1,7,Corporate,Project Management,Keras,AI/ML
35,High School,2,5,9,8,2,2,2,3,3,9,6,9,4,3,7,5,3,7,1,7,4,9,3,9,10,Corporate,Specialized Technical Expert,Flutter,Mobile Development
31,High School,6,9,10,8,1,3,3,5,3,6,7,9,1,6,10,4,2,2,5,9,5,9,7,6,2,Remote,Technical Leadership,Java (Android),Mobile Development
29,Associate Degree,8,7,9,10,4,5,2,5,5,7,8,8,6,6,7,9,3,4,2,3,7,10,4,8,10,Corporate,Specialized Technical Expert,MEAN,Web Development
22,Bachelor's Degree,2,10,5,4,2,1,2,5,2,5,5,1,8,1,4,3,10,6,7,8,10,4,7,9,6,Corporate,Technical Leadership,XML,Technical Writing
29,Associate Degree,7,9,2,2,10,1,2,7,1,8,7,1,3,1,6,4,7,6,8,10,1,8,9,8,10,Startup,Specialized Technical Expert,SQL,Data Science
24,Bachelor's Degree,2,7,5,2,3,3,4,4,4,3,3,5,2,2,9,5,3,8,5,10,1,10,2,4,2,Freelance,Entrepreneur,MadCap Flare,Technical Writing
26,Master's Degree,6,6,1,2,10,5,4,7,3,8,8,4,4,5,6,7,8,4,2,2,4,7,3,10,9,Freelance,Technical Leadership,Scikit-learn,Data Science
31,Bachelor's Degree,3,10,2,5,9,1,4,8,3,6,7,2,8,7,2,1,3,4,7,6,4,2,6,6,7,Freelance,Technical Leadership,SQL,Data Science
31,Bachelor's Degree,5,9,4,5,2,7,8,3,5,1,5,1,3,6,5,8,4,9,3,5,4,10,6,7,10,Remote,Project Management,Network Security,Network Administration
35,Ph.D.,3,7,5,1,4,5,3,2,3,3,2,2,1,6,5,9,10,4,5,5,6,5,2,6,7,Remote,Technical Leadership,Adobe FrameMaker,Technical Writing
27,High School,7,9,8,7,1,2,1,2,5,7,9,8,5,10,5,4,2,5,6,6,5,2,9,10,4,Corporate,Project Management,Flutter,Web Development
22,Associate Degree,8,5,4,5,1,1,4,4,3,4,2,4,1,5,2,4,2,10,5,1,5,6,4,9,1,Startup,Technical Leadership,Markdown,Technical Writing
33,Master's Degree,8,5,4,4,2,3,2,3,9,5,3,2,6,2,2,5,10,10,9,7,2,2,4,8,3,Startup,Entrepreneur,CryEngine,Game Development
26,Ph.D.,6,5,4,2,3,4,1,3,5,1,5,3,4,9,5,10,10,5,4,2,3,2,8,2,9,Startup,Technical Leadership,MS Word,Technical Writing
31,Master's Degree,5,10,1,4,10,2,4,9,3,4,5,4,7,4,6,9,2,5,1,1,9,4,2,3,4,Startup,Project Management,Python,AI/ML
30,High School,9,10,5,3,4,9,10,1,3,2,1,5,1,10,8,5,4,2,10,9,1,10,9,2,3,Corporate,Technical Leadership,Cisco,Network Administration
28,Master's Degree,6,6,4,4,8,1,3,9,2,2,3,2,6,1,3,1,5,5,3,1,9,2,6,5,9,Corporate,Entrepreneur,TensorFlow,AI/ML
35,Master's Degree,4,9,3,2,1,2,7,1,5,1,3,3,2,5,1,2,4,6,4,2,7,2,3,1,2,Remote,Technical Leadership,Windows Server,IT Support
35,Ph.D.,7,6,4,5,5,1,9,5,2,5,4,2,9,9,3,6,6,3,5,9,7,10,6,8,10,Startup,Technical Leadership,Networking Basics,IT Support
34,Master's Degree,4,5,3,5,7,4,5,10,3,5,7,5,1,10,1,1,3,5,5,9,7,10,5,3,4,Remote,Project Management,"Python (NumPy, Pandas, SciPy)",Data Science
27,Bachelor's Degree,9,6,3,4,10,4,1,8,3,1,4,2,6,1,4,2,5,3,8,8,10,9,7,5,10,Startup,Project Management,Python,AI/ML
34,Master's Degree,4,10,4,5,4,1,10,4,1,2,3,3,6,10,2,2,7,4,1,7,9,3,2,8,7,Remote,Technical Leadership,Linux,IT Support
